,id,krankheit
497,A44.8,Sonstige Formen der Bartonellose
498,A44.9,"Bartonellose, nicht näher bezeichnet"
499,A44.9,"Bartonellose, nicht näher bezeichnet"
500,A46,Erysipel [Wundrose]
501,A46,Erysipel [Wundrose]
502,A48.-,"Sonstige bakterielle Krankheiten, anderenorts nicht klassifiziert"
503,A48.-,"Sonstige bakterielle Krankheiten, anderenorts nicht klassifiziert"
504,A48.0,Gasbrand [Gasä¶dem]
505,A48.0,Gasbrand [Gasä¶dem]
506,A48.1,Legionellose mit Pneumonie
507,A48.1,Legionellose mit Pneumonie
508,A48.2,Legionellose ohne Pneumonie [Pontiac-Fieber]
509,A48.2,Legionellose ohne Pneumonie [Pontiac-Fieber]
510,A48.3,Syndrom des toxischen Schocks
511,A48.3,Syndrom des toxischen Schocks
512,A48.4,Brazilian purpuric fever
513,A48.4,Brazilian purpuric fever
514,A48.8,Sonstige näher bezeichnete bakterielle Krankheiten
515,A48.8,Sonstige näher bezeichnete bakterielle Krankheiten
516,A49.-,Bakterielle Infektion nicht näher bezeichneter Lokalisation
517,A49.-,Bakterielle Infektion nicht näher bezeichneter Lokalisation
518,A49.0,Staphylokokkeninfektion nicht näher bezeichneter Lokalisation
519,A49.0,Staphylokokkeninfektion nicht näher bezeichneter Lokalisation
520,A49.1,Streptokokken- und Enterokokkeninfektion nicht näher bezeichneter Lokalisation
521,A49.1,Streptokokken- und Enterokokkeninfektion nicht näher bezeichneter Lokalisation
522,A49.2,Infektion durch Haemophilus influenzae nicht näher bezeichneter Lokalisation
523,A49.2,Infektion durch Haemophilus influenzae nicht näher bezeichneter Lokalisation
524,A49.3,Mykoplasmeninfektion nicht näher bezeichneter Lokalisation
525,A49.3,Mykoplasmeninfektion nicht näher bezeichneter Lokalisation
526,A49.8,Sonstige bakterielle Infektionen nicht näher bezeichneter Lokalisation
527,A49.8,Sonstige bakterielle Infektionen nicht näher bezeichneter Lokalisation
528,A49.9,"Bakterielle Infektion, nicht näher bezeichnet"
529,A49.9,"Bakterielle Infektion, nicht näher bezeichnet"
530,A50.-,Syphilis connata
531,A50.-,Syphilis connata
532,A50.0,Floride konnatale Frä¼hsyphilis
533,A50.0,Floride konnatale Frä¼hsyphilis
534,A50.1,Latente konnatale Frä¼hsyphilis
535,A50.1,Latente konnatale Frä¼hsyphilis
536,A50.2,"Konnatale Frä¼hsyphilis, nicht näher bezeichnet"
537,A50.2,"Konnatale Frä¼hsyphilis, nicht näher bezeichnet"
538,A50.3,Konnatale spätsyphilitische Augenkrankheit
539,A50.3,Konnatale spätsyphilitische Augenkrankheit
540,A50.4,Konnatale spätauftretende Neurosyphilis [Juvenile Neurosyphilis]
541,A50.4,Konnatale spätauftretende Neurosyphilis [Juvenile Neurosyphilis]
542,A50.5,Sonstige Formen der floriden konnatalen Spätsyphilis
543,A50.5,Sonstige Formen der floriden konnatalen Spätsyphilis
544,A50.6,Latente konnatale Spätsyphilis
545,A50.6,Latente konnatale Spätsyphilis
546,A50.7,"Konnatale Spätsyphilis, nicht näher bezeichnet"
547,A50.7,"Konnatale Spätsyphilis, nicht näher bezeichnet"
548,A50.9,"Syphilis connata, nicht näher bezeichnet"
549,A50.9,"Syphilis connata, nicht näher bezeichnet"
550,A51.-,Frä¼hsyphilis
551,A51.-,Frä¼hsyphilis
552,A51.0,Primärer syphilitischer Genitalaffekt
553,A51.0,Primärer syphilitischer Genitalaffekt
554,A51.1,Analer Primäraffekt bei Syphilis
555,A51.1,Analer Primäraffekt bei Syphilis
556,A51.2,"Primäraffekt bei Syphilis, sonstige Lokalisationen"
557,A51.2,"Primäraffekt bei Syphilis, sonstige Lokalisationen"
558,A51.3,Sekundäre Syphilis der Haut und der Schleimhäute
559,A51.3,Sekundäre Syphilis der Haut und der Schleimhäute
560,A51.4,Sonstige sekundäre Syphilis
561,A51.4,Sonstige sekundäre Syphilis
562,A51.5,Latente Frä¼hsyphilis
563,A51.5,Latente Frä¼hsyphilis
564,A51.9,"Frä¼hsyphilis, nicht näher bezeichnet"
565,A51.9,"Frä¼hsyphilis, nicht näher bezeichnet"
566,A52.-,Spätsyphilis
567,A52.-,Spätsyphilis
568,A52.0†,Kardiovaskuläre Syphilis
569,A52.0†,Kardiovaskuläre Syphilis
570,A52.1,Floride Neurosyphilis
571,A52.1,Floride Neurosyphilis
572,A52.2,Asymptomatische Neurosyphilis
573,A52.2,Asymptomatische Neurosyphilis
574,A52.3,"Neurosyphilis, nicht näher bezeichnet"
575,A52.3,"Neurosyphilis, nicht näher bezeichnet"
576,A52.7,Sonstige floride Spätsyphilis
577,A52.7,Sonstige floride Spätsyphilis
578,A52.8,Latente Spätsyphilis
579,A52.8,Latente Spätsyphilis
580,A52.9,"Spätsyphilis, nicht näher bezeichnet"
581,A52.9,"Spätsyphilis, nicht näher bezeichnet"
582,A53.-,Sonstige und nicht näher bezeichnete Syphilis
583,A53.-,Sonstige und nicht näher bezeichnete Syphilis
584,A53.0,"Latente Syphilis, nicht als frä¼h oder spät bezeichnet"
585,A53.0,"Latente Syphilis, nicht als frä¼h oder spät bezeichnet"
586,A53.9,"Syphilis, nicht näher bezeichnet"
587,A53.9,"Syphilis, nicht näher bezeichnet"
588,A54.-,Gonokokkeninfektion
589,A54.-,Gonokokkeninfektion
590,A54.0,Gonokokkeninfektion des unteren Urogenitaltraktes ohne periurethralen Abszess oder Abszess der Glandulae urethrales
591,A54.0,Gonokokkeninfektion des unteren Urogenitaltraktes ohne periurethralen Abszess oder Abszess der Glandulae urethrales
592,A54.1,Gonokokkeninfektion des unteren Urogenitaltraktes mit periurethralem Abszess oder Abszess der Glandulae urethrales
593,A54.1,Gonokokkeninfektion des unteren Urogenitaltraktes mit periurethralem Abszess oder Abszess der Glandulae urethrales
594,A54.2,Pelviperitonitis durch Gonokokken und Gonokokkeninfektionen sonstiger Urogenitalorgane
595,A54.2,Pelviperitonitis durch Gonokokken und Gonokokkeninfektionen sonstiger Urogenitalorgane
596,A54.3,Gonokokkeninfektion des Auges
597,A54.3,Gonokokkeninfektion des Auges
598,A54.4†,Gonokokkeninfektion des Muskel-Skelett-Systems
599,A54.4†,Gonokokkeninfektion des Muskel-Skelett-Systems
600,A54.5,Gonokokkenpharyngitis
601,A54.5,Gonokokkenpharyngitis
602,A54.6,Gonokokkeninfektion des Anus und des Rektums
603,A54.6,Gonokokkeninfektion des Anus und des Rektums
604,A54.8,Sonstige Gonokokkeninfektionen
605,A54.8,Sonstige Gonokokkeninfektionen
606,A54.9,"Gonokokkeninfektion, nicht näher bezeichnet"
607,A54.9,"Gonokokkeninfektion, nicht näher bezeichnet"
608,A55,Lymphogranuloma inguinale (venereum) durch Chlamydien
609,A55,Lymphogranuloma inguinale (venereum) durch Chlamydien
610,A56.-,Sonstige durch Geschlechtsverkehr ä¼bertragene Chlamydienkrankheiten
611,A56.-,Sonstige durch Geschlechtsverkehr ä¼bertragene Chlamydienkrankheiten
612,A56.0,Chlamydieninfektion des unteren Urogenitaltraktes
613,A56.0,Chlamydieninfektion des unteren Urogenitaltraktes
614,A56.1,Chlamydieninfektion des Pelviperitoneums und sonstiger Urogenitalorgane
615,A56.1,Chlamydieninfektion des Pelviperitoneums und sonstiger Urogenitalorgane
616,A56.2,"Chlamydieninfektion des Urogenitaltraktes, nicht näher bezeichnet"
617,A56.2,"Chlamydieninfektion des Urogenitaltraktes, nicht näher bezeichnet"
618,A56.3,Chlamydieninfektion des Anus und des Rektums
619,A56.3,Chlamydieninfektion des Anus und des Rektums
620,A56.4,Chlamydieninfektion des Pharynx
621,A56.4,Chlamydieninfektion des Pharynx
622,A56.8,Durch Geschlechtsverkehr ä¼bertragene Chlamydieninfektion an sonstigen Lokalisationen
623,A56.8,Durch Geschlechtsverkehr ä¼bertragene Chlamydieninfektion an sonstigen Lokalisationen
624,A57,Ulcus molle (venereum)
625,A57,Ulcus molle (venereum)
626,A58,Granuloma venereum (inguinale)
627,A58,Granuloma venereum (inguinale)
628,A59.-,Trichomoniasis
629,A59.-,Trichomoniasis
630,A59.0,Trichomoniasis urogenitalis
631,A59.0,Trichomoniasis urogenitalis
632,A59.8,Sonstige Lokalisationen der Trichomoniasis
633,A59.8,Sonstige Lokalisationen der Trichomoniasis
634,A59.9,"Trichomoniasis, nicht näher bezeichnet"
635,A59.9,"Trichomoniasis, nicht näher bezeichnet"
636,A60.-,Infektionen des Anogenitalbereiches durch Herpesviren [Herpes simplex]
637,A60.-,Infektionen des Anogenitalbereiches durch Herpesviren [Herpes simplex]
638,A60.0,Infektion der Genitalorgane und des Urogenitaltraktes durch Herpesviren
639,A60.0,Infektion der Genitalorgane und des Urogenitaltraktes durch Herpesviren
640,A60.1,Infektion der Perianalhaut und des Rektums durch Herpesviren
641,A60.1,Infektion der Perianalhaut und des Rektums durch Herpesviren
642,A60.9,"Infektion des Anogenitalbereiches durch Herpesviren, nicht näher bezeichnet"
643,A60.9,"Infektion des Anogenitalbereiches durch Herpesviren, nicht näher bezeichnet"
644,A63.-,"Sonstige vorwiegend durch Geschlechtsverkehr ä¼bertragene Krankheiten, anderenorts nicht klassifiziert"
645,A63.-,"Sonstige vorwiegend durch Geschlechtsverkehr ä¼bertragene Krankheiten, anderenorts nicht klassifiziert"
646,A63.0,Anogenitale (venerische) Warzen
647,A63.0,Anogenitale (venerische) Warzen
648,A63.8,"Sonstige näher bezeichnete, vorwiegend durch Geschlechtsverkehr ä¼bertragene Krankheiten"
649,A63.8,"Sonstige näher bezeichnete, vorwiegend durch Geschlechtsverkehr ä¼bertragene Krankheiten"
650,A64,"Durch Geschlechtsverkehr ä¼bertragene Krankheiten, nicht näher bezeichnet"
651,A64,"Durch Geschlechtsverkehr ä¼bertragene Krankheiten, nicht näher bezeichnet"
652,A65,Nichtvenerische Syphilis
653,A65,Nichtvenerische Syphilis
654,A66.-,Frambä¶sie
655,A66.-,Frambä¶sie
656,A66.0,Primärläsion bei Frambä¶sie
657,A66.0,Primärläsion bei Frambä¶sie
658,A66.1,Multiple Papillome und Krabbenframbä¶sie
659,A66.1,Multiple Papillome und Krabbenframbä¶sie
660,A66.2,Sonstige Hautläsionen im Frä¼hstadium der Frambä¶sie
661,A66.2,Sonstige Hautläsionen im Frä¼hstadium der Frambä¶sie
662,A66.3,Hyperkeratose bei Frambä¶sie
663,A66.3,Hyperkeratose bei Frambä¶sie
664,A66.4,Gummata und Ulzera bei Frambä¶sie
665,A66.4,Gummata und Ulzera bei Frambä¶sie
666,A66.5,Gangosa
667,A66.5,Gangosa
668,A66.6,Knochen- und Gelenkveränderungen bei Frambä¶sie
669,A66.6,Knochen- und Gelenkveränderungen bei Frambä¶sie
670,A66.7,Sonstige Manifestationen bei Frambä¶sie
671,A66.7,Sonstige Manifestationen bei Frambä¶sie
672,A66.8,Latente Frambä¶sie
673,A66.8,Latente Frambä¶sie
674,A66.9,"Frambä¶sie, nicht näher bezeichnet"
675,A66.9,"Frambä¶sie, nicht näher bezeichnet"
676,A67.-,Pinta [Carate]
677,A67.-,Pinta [Carate]
678,A67.0,Primärläsion bei Pinta
679,A67.0,Primärläsion bei Pinta
680,A67.1,Zwischenstadium der Pinta
681,A67.1,Zwischenstadium der Pinta
682,A67.2,Spätstadium der Pinta
683,A67.2,Spätstadium der Pinta
684,A67.3,Mischformen der Pinta
685,A67.3,Mischformen der Pinta
686,A67.9,"Pinta, nicht näher bezeichnet"
687,A67.9,"Pinta, nicht näher bezeichnet"
688,A68.-,Rä¼ckfallfieber
689,A68.-,Rä¼ckfallfieber
690,A68.0,Durch Läuse ä¼bertragenes Rä¼ckfallfieber
691,A68.0,Durch Läuse ä¼bertragenes Rä¼ckfallfieber
692,A68.1,Durch Zecken ä¼bertragenes Rä¼ckfallfieber
693,A68.1,Durch Zecken ä¼bertragenes Rä¼ckfallfieber
694,A68.9,"Rä¼ckfallfieber, nicht näher bezeichnet"
695,A68.9,"Rä¼ckfallfieber, nicht näher bezeichnet"
696,A69.-,Sonstige Spirochäteninfektionen
697,A69.-,Sonstige Spirochäteninfektionen
698,A69.0,Nekrotisierend-ulzerä¶se Stomatitis
699,A69.0,Nekrotisierend-ulzerä¶se Stomatitis
700,A69.1,Sonstige Fusospirochätosen
701,A69.1,Sonstige Fusospirochätosen
702,A69.2,Lyme-Krankheit
703,A69.2,Lyme-Krankheit
704,A69.8,Sonstige näher bezeichnete Spirochäteninfektionen
705,A69.8,Sonstige näher bezeichnete Spirochäteninfektionen
706,A69.9,"Spirochäteninfektion, nicht näher bezeichnet"
707,A69.9,"Spirochäteninfektion, nicht näher bezeichnet"
708,A70,Infektionen durch Chlamydia psittaci
709,A70,Infektionen durch Chlamydia psittaci
710,A71.-,Trachom
711,A71.-,Trachom
712,A71.0,Initialstadium des Trachoms
713,A71.0,Initialstadium des Trachoms
714,A71.1,Aktives Stadium des Trachoms
715,A71.1,Aktives Stadium des Trachoms
716,A71.9,"Trachom, nicht näher bezeichnet"
717,A71.9,"Trachom, nicht näher bezeichnet"
718,A74.-,Sonstige Krankheiten durch Chlamydien
719,A74.-,Sonstige Krankheiten durch Chlamydien
720,A74.0†,Chlamydienkonjunktivitis  (H13.1*)
721,A74.0†,Chlamydienkonjunktivitis  (H13.1*)
722,A74.8,Sonstige Chlamydienkrankheiten
723,A74.8,Sonstige Chlamydienkrankheiten
724,A74.9,"Chlamydieninfektion, nicht näher bezeichnet"
725,A74.9,"Chlamydieninfektion, nicht näher bezeichnet"
726,A75.-,Fleckfieber
727,A75.-,Fleckfieber
728,A75.0,Epidemisches Fleckfieber durch Rickettsia prowazeki
729,A75.0,Epidemisches Fleckfieber durch Rickettsia prowazeki
730,A75.1,Fleckfieber-Spätrezidiv [Brill-Krankheit]
731,A75.1,Fleckfieber-Spätrezidiv [Brill-Krankheit]
732,A75.2,Fleckfieber durch Rickettsia typhi [Rickettsia mooseri]
733,A75.2,Fleckfieber durch Rickettsia typhi [Rickettsia mooseri]
734,A75.3,Fleckfieber durch Rickettsia tsutsugamushi [Rickettsia orientalis]
735,A75.3,Fleckfieber durch Rickettsia tsutsugamushi [Rickettsia orientalis]
736,A75.9,"Fleckfieber, nicht näher bezeichnet"
737,A75.9,"Fleckfieber, nicht näher bezeichnet"
738,A77.-,"Zeckenbissfieber [Rickettsiosen, durch Zecken ä¼bertragen]"
739,A77.-,"Zeckenbissfieber [Rickettsiosen, durch Zecken ä¼bertragen]"
740,A77.0,Zeckenbissfieber durch Rickettsia rickettsii
741,A77.0,Zeckenbissfieber durch Rickettsia rickettsii
742,A77.1,Zeckenbissfieber durch Rickettsia conori
743,A77.1,Zeckenbissfieber durch Rickettsia conori
744,A77.2,Zeckenbissfieber durch Rickettsia sibirica
745,A77.2,Zeckenbissfieber durch Rickettsia sibirica
746,A77.3,Zeckenbissfieber durch Rickettsia australis
747,A77.3,Zeckenbissfieber durch Rickettsia australis
748,A77.8,Sonstige Zeckenbissfieber
749,A77.8,Sonstige Zeckenbissfieber
750,A77.9,"Zeckenbissfieber, nicht näher bezeichnet"
751,A77.9,"Zeckenbissfieber, nicht näher bezeichnet"
752,A78,Q-Fieber
753,A78,Q-Fieber
754,A79.-,Sonstige Rickettsiosen
755,A79.-,Sonstige Rickettsiosen
756,A79.0,Wolhynisches Fieber
757,A79.0,Wolhynisches Fieber
758,A79.1,Rickettsienpocken durch Rickettsia akari
759,A79.1,Rickettsienpocken durch Rickettsia akari
760,A79.8,Sonstige näher bezeichnete Rickettsiosen
761,A79.8,Sonstige näher bezeichnete Rickettsiosen
762,A79.9,"Rickettsiose, nicht näher bezeichnet"
763,A79.9,"Rickettsiose, nicht näher bezeichnet"
764,A80.-,Akute Poliomyelitis [Spinale Kinderlähmung]
765,A80.-,Akute Poliomyelitis [Spinale Kinderlähmung]
766,A80.0,Akute paralytische Poliomyelitis durch Impfvirus
767,A80.0,Akute paralytische Poliomyelitis durch Impfvirus
768,A80.1,Akute paralytische Poliomyelitis durch importiertes Wildvirus
769,A80.1,Akute paralytische Poliomyelitis durch importiertes Wildvirus
770,A80.2,Akute paralytische Poliomyelitis durch einheimisches Wildvirus
771,A80.2,Akute paralytische Poliomyelitis durch einheimisches Wildvirus
772,A80.3,Sonstige und nicht näher bezeichnete akute paralytische Poliomyelitis
773,A80.3,Sonstige und nicht näher bezeichnete akute paralytische Poliomyelitis
774,A80.4,Akute nichtparalytische Poliomyelitis
775,A80.4,Akute nichtparalytische Poliomyelitis
776,A80.9,"Akute Poliomyelitis, nicht näher bezeichnet"
777,A80.9,"Akute Poliomyelitis, nicht näher bezeichnet"
778,A81.-,Atypische Virusinfektionen des Zentralnervensystems
779,A81.-,Atypische Virusinfektionen des Zentralnervensystems
780,A81.0,Creutzfeldt-Jakob-Krankheit
781,A81.0,Creutzfeldt-Jakob-Krankheit
782,A81.1,Subakute sklerosierende Panenzephalitis
783,A81.1,Subakute sklerosierende Panenzephalitis
784,A81.2,Progressive multifokale Leukenzephalopathie
785,A81.2,Progressive multifokale Leukenzephalopathie
786,A81.8,Sonstige atypische Virusinfektionen des Zentralnervensystems
787,A81.8,Sonstige atypische Virusinfektionen des Zentralnervensystems
788,A81.9,"Atypische Virusinfektion des Zentralnervensystems, nicht näher bezeichnet"
789,A81.9,"Atypische Virusinfektion des Zentralnervensystems, nicht näher bezeichnet"
790,A82.-,Tollwut [Rabies]
791,A82.-,Tollwut [Rabies]
792,A82.0,Wildtier-Tollwut
793,A82.0,Wildtier-Tollwut
794,A82.1,Haustier-Tollwut
795,A82.1,Haustier-Tollwut
796,A82.9,"Tollwut, nicht näher bezeichnet"
797,A82.9,"Tollwut, nicht näher bezeichnet"
798,A83.-,"Virusenzephalitis, durch Moskitos [Stechmä¼cken] ä¼bertragen"
799,A83.-,"Virusenzephalitis, durch Moskitos [Stechmä¼cken] ä¼bertragen"
800,A83.0,Japanische Enzephalitis
801,A83.0,Japanische Enzephalitis
802,A83.1,Westliche Pferdeenzephalitis [Western-Equine-Encephalitis]
803,A83.1,Westliche Pferdeenzephalitis [Western-Equine-Encephalitis]
804,A83.2,ästliche Pferdeenzephalitis [Eastern-Equine-Encephalitis]
805,A83.2,ästliche Pferdeenzephalitis [Eastern-Equine-Encephalitis]
806,A83.3,St.-Louis-Enzephalitis
807,A83.3,St.-Louis-Enzephalitis
808,A83.4,Australische Enzephalitis
809,A83.4,Australische Enzephalitis
810,A83.5,Kalifornische Enzephalitis
811,A83.5,Kalifornische Enzephalitis
812,A83.6,Rocio-Virusenzephalitis
813,A83.6,Rocio-Virusenzephalitis
814,A83.8,"Sonstige Virusenzephalitis, durch Moskitos ä¼bertragen"
815,A83.8,"Sonstige Virusenzephalitis, durch Moskitos ä¼bertragen"
816,A83.9,"Virusenzephalitis, durch Moskitos ä¼bertragen, nicht näher bezeichnet"
817,A83.9,"Virusenzephalitis, durch Moskitos ä¼bertragen, nicht näher bezeichnet"
818,A84.-,"Virusenzephalitis, durch Zecken ä¼bertragen"
819,A84.-,"Virusenzephalitis, durch Zecken ä¼bertragen"
820,A84.0,"Fernä¶stliche Enzephalitis, durch Zecken ä¼bertragen [Russische Frä¼hsommer-Enzephalitis]"
821,A84.0,"Fernä¶stliche Enzephalitis, durch Zecken ä¼bertragen [Russische Frä¼hsommer-Enzephalitis]"
822,A84.1,"Mitteleuropäische Enzephalitis, durch Zecken ä¼bertragen"
823,A84.1,"Mitteleuropäische Enzephalitis, durch Zecken ä¼bertragen"
824,A84.8,"Sonstige Virusenzephalitis, durch Zecken ä¼bertragen"
825,A84.8,"Sonstige Virusenzephalitis, durch Zecken ä¼bertragen"
826,A84.9,"Virusenzephalitis, durch Zecken ä¼bertragen, nicht näher bezeichnet"
827,A84.9,"Virusenzephalitis, durch Zecken ä¼bertragen, nicht näher bezeichnet"
828,A85.-,"Sonstige Virusenzephalitis, anderenorts nicht klassifiziert"
829,A85.-,"Sonstige Virusenzephalitis, anderenorts nicht klassifiziert"
830,A85.0†,Enzephalitis durch Enteroviren  (G05.1*)
831,A85.0†,Enzephalitis durch Enteroviren  (G05.1*)
832,A85.1†,Enzephalitis durch Adenoviren  (G05.1*)
833,A85.1†,Enzephalitis durch Adenoviren  (G05.1*)
834,A85.2,"Virusenzephalitis, durch Arthropoden ä¼bertragen, nicht näher bezeichnet"
835,A85.2,"Virusenzephalitis, durch Arthropoden ä¼bertragen, nicht näher bezeichnet"
836,A85.8,Sonstige näher bezeichnete Virusenzephalitis
837,A85.8,Sonstige näher bezeichnete Virusenzephalitis
838,A86,"Virusenzephalitis, nicht näher bezeichnet"
839,A86,"Virusenzephalitis, nicht näher bezeichnet"
840,A87.-,Virusmeningitis
841,A87.-,Virusmeningitis
842,A87.0†,Meningitis durch Enteroviren  (G02.0*)
843,A87.0†,Meningitis durch Enteroviren  (G02.0*)
844,A87.1†,Meningitis durch Adenoviren  (G02.0*)
845,A87.1†,Meningitis durch Adenoviren  (G02.0*)
846,A87.2,Lymphozytäre Choriomeningitis
847,A87.2,Lymphozytäre Choriomeningitis
848,A87.8,Sonstige Virusmeningitis
849,A87.8,Sonstige Virusmeningitis
850,A87.9,"Virusmeningitis, nicht näher bezeichnet"
851,A87.9,"Virusmeningitis, nicht näher bezeichnet"
852,A88.-,"Sonstige Virusinfektionen des Zentralnervensystems, anderenorts nicht klassifiziert"
853,A88.-,"Sonstige Virusinfektionen des Zentralnervensystems, anderenorts nicht klassifiziert"
854,A88.0,Fieber und Exanthem durch Enteroviren [Boston-Exanthem]
855,A88.0,Fieber und Exanthem durch Enteroviren [Boston-Exanthem]
856,A88.1,Epidemischer Schwindel
857,A88.1,Epidemischer Schwindel
858,A88.8,Sonstige näher bezeichnete Virusinfektionen des Zentralnervensystems
859,A88.8,Sonstige näher bezeichnete Virusinfektionen des Zentralnervensystems
860,A89,"Virusinfektion des Zentralnervensystems, nicht näher bezeichnet"
